1, 43.319075, 3.158250, 0.029198, 0.101867
2, 1.017396, 3.807738, 0.004298, 0.078173
3, -0.089176, 5.358947, 0.003358, 0.004402
4, -0.247175, 8.086363, 0.003023, 0.013424
5, -0.447869, 13.956816, 0.002772, 0.097478
6, -2.601857, 28.942120, 0.002756, 0.098532
7, -7.890077, 57.874548, 0.002757, 0.098619
8, -11.839370, 80.096089, 0.002755, 0.098294
9, -15.432914, 96.460427, 0.002756, 0.098430
10, -17.716996, 107.994896, 0.002755, 0.098369
11, -17.988981, 110.155611, 0.002758, 0.098244
12, -18.245307, 110.465654, 0.002756, 0.098340
13, -10.861147, 69.985642, 0.005407, 0.095778
14, -4.108466, 42.205007, 0.004494, 0.092276
15, -11.019057, 58.061157, 0.002760, 0.098235
16, -17.475168, 75.604625, 0.002759, 0.098402
17, -19.655896, 88.971268, 0.003203, 0.115485
18, -21.604166, 83.283412, 0.003412, 0.098481
19, -22.283441, 69.841718, 0.003289, 0.097585
20, -14.566700, 35.101251, 0.005526, 0.096509
21, -3.952606, -17.811182, 0.005142, 0.085075
22, -3.666210, -17.658115, 0.005316, 0.091173
23, -7.170879, 0.257377, 0.004857, 0.086077
24, -5.916244, -4.708986, 0.004688, 0.079151
25, -2.234972, -11.516512, 0.005179, 0.074850
26, -2.353142, -11.880312, 0.005381, 0.065545
27, -1.478506, -13.289279, 0.005277, 0.065276
28, -1.352928, -12.549597, 0.005507, 0.050029
29, -3.489727, -15.143644, 0.005295, 0.070471
30, -3.907546, -10.654081, 0.005403, 0.063822
31, -12.335713, 7.052870, 0.003588, 0.089229
32, -2.921496, -33.300609, 0.005804, 0.081826
33, -1.782311, -34.894931, 0.005644, 0.051599
34, -1.996980, -33.521176, 0.005684, 0.042063
35, -1.172307, -35.024984, 0.005665, 0.028825
36, -1.241573, -29.944854, 0.005811, 0.023145
37, -1.618042, -19.356696, 0.005791, 0.026601
38, -1.261762, -29.016352, 0.005633, 0.025239
39, -0.914551, -30.643196, 0.005651, 0.023962
40, -0.812165, -24.713944, 0.005708, 0.018503
41, -0.892834, -31.130761, 0.005655, 0.018857
