1, 44.533389, 3.653073, 0.030308, 0.129389
2, 0.499697, 3.804525, 0.004993, 0.077516
3, -0.602730, 7.103232, 0.003954, 0.003256
4, -1.552516, 19.246977, 0.003805, 0.090993
5, -6.178297, 49.601132, 0.003775, 0.126604
6, -9.738326, 89.258630, 0.005141, 0.126582
7, 1.652109, 44.704784, 0.007108, 0.088215
8, -14.655732, 88.296120, 0.003816, 0.126229
9, -20.037782, 129.540688, 0.003778, 0.126060
10, -21.938486, 158.798909, 0.003780, 0.125961
11, -23.465694, 176.808579, 0.003776, 0.125672
12, -24.596930, 190.649704, 0.003788, 0.125785
13, -25.161700, 200.641549, 0.003775, 0.125789
14, -26.662061, 209.675567, 0.003777, 0.125919
15, -20.850839, 192.046734, 0.006425, 0.174005
16, -3.180482, 133.491922, 0.007218, 0.108367
17, -3.308841, 155.275163, 0.006846, 0.091522
18, -3.189506, 164.146464, 0.007316, 0.070340
19, -2.823180, 163.892205, 0.006829, 0.049635
20, -4.506946, 167.632112, 0.007137, 0.039715
21, -4.032008, 164.840481, 0.007876, 0.036781
22, -4.699007, 161.542255, 0.006862, 0.017178
23, -6.139768, 160.978156, 0.006901, 0.032957
24, -4.879859, 147.890747, 0.007017, 0.018348
25, -4.718306, 107.566960, 0.006712, 0.013881
26, -4.064297, 109.332784, 0.006868, 0.018985
27, -5.162393, 106.630822, 0.007223, 0.015783
28, -6.112129, 125.864602, 0.007568, 0.011618
29, -6.198347, 136.362740, 0.007525, 0.030248
30, -3.702442, 141.674380, 0.007088, 0.019044
31, -5.047858, 145.150684, 0.007222, 0.014504
32, -5.298407, 139.632397, 0.007821, 0.023705
33, -1.406612, 109.608861, 0.007285, 0.018801
34, -2.373080, 95.720356, 0.007454, 0.019788
35, -2.752618, 105.691645, 0.007658, 0.014915
36, -2.646353, 107.922812, 0.007617, 0.015161
37, -3.107966, 101.875398, 0.008209, 0.010384
38, -2.642337, 109.105089, 0.007628, 0.006159
39, -2.315421, 104.687488, 0.008163, 0.005170
40, -2.432476, 96.562666, 0.007574, 0.005844
41, -2.649787, 97.096054, 0.007329, 0.004214
42, -2.985978, 97.954278, 0.007806, 0.004009
43, -3.280610, 101.762088, 0.007753, 0.004638
44, -0.956947, 82.142029, 0.007688, 0.003628
45, -1.963651, 87.871062, 0.007281, 0.005648
46, -2.163764, 84.940189, 0.007660, 0.004841
47, -2.377381, 85.433138, 0.007598, 0.003725
48, -2.503990, 88.835766, 0.007277, 0.003057
49, -2.940984, 95.813874, 0.007535, 0.003677
50, -2.714302, 91.291504, 0.007047, 0.003141
51, -3.612859, 95.043588, 0.008367, 0.004384
52, -2.495863, 78.554104, 0.006872, 0.002614
53, -3.075711, 89.658019, 0.007202, 0.007215
54, -3.236668, 88.741440, 0.007067, 0.002561
55, -2.935013, 86.088731, 0.007082, 0.002577
56, -2.682997, 84.807287, 0.007009, 0.001993
57, -2.321502, 81.166489, 0.007100, 0.002263
58, -1.733048, 79.249928, 0.007599, 0.002447
59, -1.913867, 72.365363, 0.006824, 0.001861
60, -2.261209, 74.424223, 0.006884, 0.001652
61, -2.172528, 75.153121, 0.007059, 0.002917
62, -1.979040, 74.981530, 0.006731, 0.002075
63, -2.228860, 73.520348, 0.006734, 0.001408
64, -1.969073, 67.011200, 0.006612, 0.001298
65, -1.275329, 59.276218, 0.006644, 0.001414
66, -1.343014, 51.351583, 0.006303, 0.001123
67, -1.624677, 53.107566, 0.006040, 0.001226
68, -1.608521, 50.131264, 0.006340, 0.001933
69, -1.718000, 47.646047, 0.005798, 0.000876
70, -1.515781, 43.401980, 0.005665, 0.000987
71, -2.035697, 44.104697, 0.005921, 0.001281
72, -1.918693, 39.033608, 0.005407, 0.000821
73, -1.957766, 38.403579, 0.005309, 0.001191
74, -2.150861, 37.379387, 0.004994, 0.001149
75, -2.007363, 35.329357, 0.004743, 0.000647
76, -1.693199, 31.918718, 0.004409, 0.000643
77, -1.984674, 30.088336, 0.004595, 0.001012
78, -1.997038, 28.747855, 0.004203, 0.000989
79, -1.905034, 26.525445, 0.003843, 0.000617
80, -1.819681, 23.725272, 0.003652, 0.000426
81, -1.304775, 21.977238, 0.003438, 0.000440
82, -1.312503, 19.932538, 0.003410, 0.000476
83, -1.612432, 19.219287, 0.003214, 0.000672
84, -1.624394, 14.975956, 0.003539, 0.002233
85, 0.022706, 20.941795, 0.003301, 0.000810
86, -0.683285, 18.112010, 0.003234, 0.000475
87, -1.320505, 11.866365, 0.003209, 0.000559
88, -1.530839, 11.968338, 0.003015, 0.000434
89, -1.542809, 11.844863, 0.003191, 0.000620
90, -3.737356, 15.810842, 0.005293, 0.004216
91, -0.669567, 7.559610, 0.003000, 0.000407
92, -1.057513, 4.987298, 0.002826, 0.000390
93, -1.337028, 5.386448, 0.002729, 0.000356
94, -1.301429, 6.953027, 0.002953, 0.000637
95, -1.443644, 6.518984, 0.002690, 0.000435
96, -1.483691, 9.761699, 0.002626, 0.000379
97, -1.539686, 10.800946, 0.002732, 0.000465
98, -1.610783, 8.136148, 0.002493, 0.000287
99, -1.615990, 5.700500, 0.002359, 0.000744
100, -2.933085, 5.159000, 0.003078, 0.003095
101, -6.666232, 36.541971, 0.007701, 0.004384
102, -2.617165, 22.839461, 0.007307, 0.001971
103, -0.406701, 13.384880, 0.003806, 0.000626
104, -0.819163, 17.427488, 0.002971, 0.000341
105, -1.172684, 16.246230, 0.003900, 0.001127
106, -1.280489, 14.537336, 0.003154, 0.000787
107, -1.417623, 10.026689, 0.002462, 0.000244
108, -1.421201, 10.364462, 0.002628, 0.000934
109, -1.404199, 9.985171, 0.002357, 0.000333
110, -1.448784, 5.301346, 0.002311, 0.000287
111, -1.376505, 3.983661, 0.002238, 0.000248
112, -1.278965, 2.154655, 0.002205, 0.000341
113, -0.865879, 5.642015, 0.002214, 0.000271
114, -1.084527, 3.551466, 0.002270, 0.000369
115, -1.388796, 0.853277, 0.002072, 0.000340
116, -1.613926, -1.034655, 0.002258, 0.000751
117, -1.328818, 0.461214, 0.002509, 0.000494
118, -1.171522, -3.529533, 0.002139, 0.000262
119, -1.188687, -4.218520, 0.002612, 0.010821
120, -0.930186, -5.778143, 0.002154, 0.008498
121, -1.209097, -5.838468, 0.001839, 0.002719
122, -1.176733, -0.406556, 0.002387, 0.006347
123, -1.183474, 0.583182, 0.001981, 0.002399
124, -0.731740, -1.193285, 0.001993, 0.000801
125, -1.334591, -7.893210, 0.001872, 0.000785
126, -1.418169, -6.867778, 0.001943, 0.000420
127, -1.365959, -9.006148, 0.001901, 0.000474
128, -1.334423, -12.283299, 0.001950, 0.000480
129, -1.357684, -11.526899, 0.002011, 0.000461
130, -1.302205, -12.671486, 0.001874, 0.000401
131, -1.295467, -12.728282, 0.002117, 0.000556
132, -1.232217, -13.427378, 0.001963, 0.000397
133, -0.979731, -12.191789, 0.001946, 0.000300
134, -0.699331, -17.606637, 0.001883, 0.001218
135, -1.268806, -18.237211, 0.001934, 0.000375
136, -1.336624, -21.815908, 0.001809, 0.000241
137, -1.293954, -24.159144, 0.001843, 0.000293
138, -1.835691, -21.380081, 0.001897, 0.000338
139, -1.191918, -24.484259, 0.002031, 0.001097
140, -1.144402, -22.694411, 0.001773, 0.000606
141, -1.136425, -20.865937, 0.001954, 0.000519
142, -1.267253, -22.019969, 0.001733, 0.004021
143, -1.278710, -23.132347, 0.001836, 0.000299
144, -1.163079, -23.234519, 0.001586, 0.000215
145, -1.325078, -24.456548, 0.001710, 0.001460
146, -1.650939, -23.649852, 0.002075, 0.001574
147, 0.159114, -22.369961, 0.002985, 0.000792
148, -0.618853, -27.038946, 0.002019, 0.000454
149, -1.297384, -31.000038, 0.001853, 0.000267
150, -1.421396, -29.334072, 0.001779, 0.000239
151, -1.457255, -31.621922, 0.001638, 0.000255
152, -1.045625, -33.628537, 0.001498, 0.000434
153, -1.228911, -32.339430, 0.001613, 0.000252
154, -1.605901, -32.582651, 0.001648, 0.000572
155, -1.924122, -26.809935, 0.001790, 0.000179
156, -1.276060, -26.077512, 0.001902, 0.000170
157, -1.220070, -26.922389, 0.001872, 0.000207
158, -1.669813, -27.987329, 0.002038, 0.000290
159, -1.165151, -32.087507, 0.002062, 0.000724
160, -1.122521, -34.739014, 0.001577, 0.000212
161, -0.988780, -35.558497, 0.001511, 0.000224
162, -1.156589, -34.962715, 0.001669, 0.010103
163, -1.220869, -35.596478, 0.001507, 0.002921
164, -1.192733, -33.745730, 0.001602, 0.002949
165, -1.006946, -35.121771, 0.001526, 0.001852
166, -1.246994, -34.547845, 0.001560, 0.000888
167, -1.371264, -31.946164, 0.001528, 0.000317
168, -1.485980, -29.984599, 0.001653, 0.000331
169, -1.005671, -33.733290, 0.001718, 0.000470
170, -1.135337, -34.993790, 0.001685, 0.003391
171, -1.344804, -32.129383, 0.001547, 0.000328
172, -1.165708, -32.286817, 0.001554, 0.000666
173, -1.179327, -34.364603, 0.001582, 0.000281
174, -1.214761, -36.473329, 0.001553, 0.000725
175, -1.308014, -34.365011, 0.001610, 0.001042
176, -1.558167, -36.245115, 0.001596, 0.000253
177, -1.630629, -32.941008, 0.001746, 0.000184
178, -1.699590, -34.674704, 0.001573, 0.000150
179, -1.628280, -34.547625, 0.001629, 0.000185
180, -1.211022, -37.315360, 0.001664, 0.000923
181, -1.510914, -35.616422, 0.001570, 0.000290
182, -0.909764, -32.644912, 0.001585, 0.000314
183, -1.069828, -37.836673, 0.001635, 0.000465
184, -1.407185, -36.710398, 0.001433, 0.000357
185, -1.549222, -34.761697, 0.001487, 0.001738
186, -1.332368, -36.461817, 0.001445, 0.000234
187, -0.513721, -34.420800, 0.001576, 0.001723
188, -0.816475, -40.687370, 0.001743, 0.001501
